fecha,brl_por_usd,uyu_por_usd,brl_por_uyu,uyu_por_brl,retorno_diario_brl_por_uyu,log_retorno_brl_por_uyu
2006-08-08,2.1823999881744385,22.985000610351562,0.09494887666835951,10.531983474568449,0.004085654770863867,0.0040773311473429885
2006-08-09,2.1633999347686768,22.9950008392334,0.0940813157561424,10.629103047325438,-0.009137137190652123,-0.009179136862270898
2006-08-10,2.161900043487549,22.93400001525879,0.09426615688711788,10.608261045345076,0.0019646954285226226,0.0019627679386666763
2006-08-11,2.156899929046631,22.893999099731445,0.0942124580179586,10.61430750282921,-0.0005696516218814951,-0.0005698139350105436
2006-08-14,2.1535000801086426,22.881000518798828,0.09411739134131596,10.62502886818769,-0.0010090669391571438,-0.0010095763899431454
2006-08-15,2.1428000926971436,22.79400062561035,0.09400719636243171,10.637483498014754,-0.0011708248317744419,-0.001171510782639107
2006-08-16,2.014400005340576,22.704999923706055,0.08872054666854952,11.271346238835669,-0.056236648878456585,-0.05787983163521426
2006-08-17,2.1268999576568604,22.87700080871582,0.09297110121386808,10.756030497042607,0.04790947198734208,0.04679720047627001
2006-08-18,2.1465001106262207,22.88599967956543,0.09379097005505942,10.662007221089153,0.008818534259429134,0.008779878080517722
2006-08-21,2.1340999603271484,22.764999389648438,0.09374478442980119,10.667260115668931,-0.0004924314700136545,-0.0004925527542076757
2006-08-22,2.135499954223633,22.834999084472656,0.093518723006025,10.693045925526318,-0.0024114560095391813,-0.0024143682523547483
